sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist
"Based on the co-electrolysis/methane synthesis processes, Butera et al. [67] proposed a novel system for the large-scale storage of electricity as synthetic natural gas, as shown in Fig. 18.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3789,29,0,0,0.5510204081632653,novel ,0.1721204081632652,0.981132075471698,18.,0.6022320754716981,0.5111111111111111,novel ,0.132211111111111,0.4897959183673469,] ,0.1108959183673469,0.4081632653061224, [,0.0292632653061224,0.4565217391304347,67,0.0776217391304347
over herrreeeee,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,2,0,1,0.8571428571428571,e,1.8571428571428568,0.875,e,1.875,0.2857142857142857,her,1.2857142857142856,0.1428571428571428,over ,1.1428571428571428,0.6,r,1.6,0.25,over,1.25
"2 Phrase-based statistical machine translation Phrase-based SMT uses a framework of log-linear models (Och, 2003) to integrate multiple features.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7007,19,0,1,0.7941176470588235,2003,0.0934176470588235,0.2,translation ,0.5006999999999999,0.1935483870967742,machine ,0.5071516129032259,0.7941176470588235,2003,0.0934176470588235,0.5588235294117647, models,0.1418764705882352,1.0,.,0.2993
"(Liu & Huang, 2024)'s ML system successfully predicted material properties based on molecular structure input.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,0,0.5454545454545454,successfully ,0.5454545454545454,0.5172413793103449,system ,0.5172413793103449,0.2608695652173913,202,0.2608695652173913,0.5454545454545454,successfully ,0.5454545454545454,0.625, successfully,0.625,0.5909090909090909, successfully,0.5909090909090909
I`m tired. I think I`m becoming too old to go out.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,11,0,1,0.9444444444444444,.,1.9444444444444444,0.2352941176470588,. ,1.2352941176470589,0.2105263157894736,tir,1.2105263157894737,0.2222222222222222,tired,1.2222222222222223,0.2941176470588235,.,1.2941176470588236,0.2941176470588235,.,1.2941176470588236
One of the main challenges is computational efficiency is a key consideration. The potential applications extend across diverse scientific domains.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,20,0,1,0.9565217391304348,.,1.9565217391304348,0.625,potential ,1.625,0.4347826086956521,a ,1.434782608695652,0.6521739130434783,potential ,1.6521739130434785,0.3636363636363636, efficiency,1.3636363636363638,0.5909090909090909,.,1.5909090909090908
"This involves running GIZA++ (Och and Ney, 2003) on the corpus in both directions, and applying renement rules (the variant they designate is nal-and) to obtain a single many-tomany word alignment for each sentence.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1336,34,0,1,0.9622641509433962,sentence,0.8286641509433963,0.3898305084745763,", ",0.2562305084745763,0.981132075471698,.,0.8475320754716982,0.2641509433962264,2003,0.1305509433962264,0.2807017543859649,2,0.1471017543859649,0.4807692307692308, and,0.3471692307692308
ohh I know her from church .. she got me into mcfly,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,12,0,1,0.0666666666666666,oh,1.0666666666666669,0.6190476190476191,got ,1.619047619047619,0.625,she ,1.625,0.0666666666666666,oh,1.0666666666666669,0.0666666666666666,oh,1.0666666666666669,0.0666666666666666,oh,1.0666666666666669
"3.2 Conversion to Dependencies 3.2.1 Syntactic Dependencies There exists no large-scale dependency treebank for English, and we thus had to construct a dependency-annotated corpus automatically from the Penn Treebank (Marcus et al., 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9046,33,1,1,0.9814814814814816,).,0.0768814814814816,0.95,", ",0.0453999999999999,0.3018867924528302,no ,0.6027132075471697,0.9629629629629628,1993,0.0583629629629629,0.8813559322033898, al,0.0232440677966101,0.8518518518518519, (,0.0527481481481481
This app is bur futti randi chodari,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,7,0,1,0.0833333333333333,This ,1.0833333333333333,0.0714285714285714,app ,1.0714285714285714,0.1666666666666666,app ,1.1666666666666667,0.9166666666666666,ari,1.9166666666666663,0.8181818181818182, ch,1.8181818181818183,0.1,This,1.1
"In this paper we adopt a maximum entropy model (Berger et al. , 1996) to estimate the local probabilities a28 a14 a1 a25 a19a1 a25a30a29 a2 a9a22a21 since it can incorporate diverse types of features with reasonable computational cost.",1,0,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0.2034,39,0,1,0.9365079365079364,reasonable ,0.7331079365079364,0.1518987341772152,model ,0.0515012658227848,0.2580645161290322,1996,0.0546645161290322,0.9365079365079364,reasonable ,0.7331079365079365,0.84, since,0.6365999999999999,0.25," ,",0.0466
"2 Related Work A large amount of previous research on clustering has been focused on how to find the best clusters [Brown et al. , 1992; Kneser and Ney, 1993; Yamamoto and Sagisaka, 1999; Ueberla, 1996; Pereira et al. , 1993; Bellegarda et al. , 1996; Bai et al. , 1998].",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4128,51,0,1,0.75,", ",0.3372,0.031578947368421,A ,0.3812210526315789,0.2531645569620253,best ,0.1596354430379746,0.975,1998,0.5622,0.2075471698113207, [,0.2052528301886792,0.7362637362637363," ,",0.3234637362637363
Downloaded the app and the server just did not want to connect and synch my to do list and habits. Gave up after 10 mins.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,25,1,1,0.8387096774193549,up ,1.838709677419355,0.0625,d ,1.0625,0.5172413793103449,my ,1.5172413793103448,0.935483870967742,mins,1.935483870967742,0.9032258064516128,1,1.903225806451613,0.967741935483871, mins,1.967741935483871
"1 Introduction Sentiment analysis have been widely conducted in several domains such as movie reviews, product reviews, news and blog reviews (Pang et al., 2002; Turney, 2002).",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7944,27,0,1,0.2105263157894736,widely ,0.5838736842105264,0.5952380952380952,reviews ,0.1991619047619047,0.1794871794871795,widely ,0.6149128205128205,0.2105263157894736,widely ,0.5838736842105263,0.1777777777777777, widely,0.6166222222222222,0.1951219512195122, widely,0.5992780487804878
Nice app but doesn't really have what I'm looking for.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,1,1,0.2142857142857142,but ,1.2142857142857142,0.8666666666666667,for,1.8666666666666667,0.0625,Nice ,1.0625,0.1428571428571428,app ,1.1428571428571428,0.0666666666666666,Nice,1.0666666666666669,1.0,.,2.0
?Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? And many more!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,23,0,1,0.8709677419354839,And ,1.870967741935484,0.5555555555555556,Happy ,1.5555555555555556,0.6944444444444444,? ,1.6944444444444444,0.8709677419354839,And ,1.870967741935484,0.5666666666666667, Happy,1.5666666666666669,0.7,?,1.7
[125] introduces excessive computational overhead without clear benefits.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,8,1,1,0.25,] ,0.25,0.5833333333333334,overhead ,0.5833333333333334,0.25,] ,0.25,0.0833333333333333,[,0.0833333333333333,0.0769230769230769,[,0.0769230769230769,0.3636363636363636, introduces,0.3636363636363636
"and it`s off to work I go, only 9.5 days until the kiddo`s finish",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,14,0,1,0.9583333333333334,finish,1.9583333333333333,0.4090909090909091,", ",1.4090909090909092,0.3478260869565217,I ,1.3478260869565215,0.4583333333333333,only ,1.4583333333333333,0.5652173913043478,9,1.5652173913043477,0.6190476190476191,.,1.619047619047619
Welcome!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,1,0,1,0.6666666666666666,!,1.6666666666666663,0.0,Welcome,1.0,0.75,!,1.75,0.3333333333333333,Welcome,1.3333333333333333,1.0,!,2.0,0.5,Welcome,1.5
"Deep learning continues to revolutionize multiple domains, enhancing automation and efficiency in ways previously unimaginable [3197]. Additionally, research efforts are consistently expanding the capabilities of deep learning models. The applications of deep learning are growing exponentially, demonstrating its versatility. The ongoing improvements in algorithms and data processing continue to enhance AI-driven solutions.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2981,52,0,1,0.7846153846153846,improvements ,0.4865153846153846,0.8714285714285714,processing ,0.5733285714285714,0.2463768115942029,unim,0.051723188405797,0.8153846153846154,algorithms ,0.5172846153846153,0.2835820895522388, [,0.0145179104477611,0.140625,",",0.1574749999999999
"Unlexicalized parsers, on the other hand, achieved accuracies almost equivalent to those of lexicalized parsers (Klein and Manning, 2003; Matsuzaki et al. , 2005; Petrov et al. , 2006).",1,1,0,1,1,1,1,1,2,1,1,1,1,1,0,1,0.5926,29,0,1,0.2549019607843137,achieved ,0.3376980392156863,0.9076923076923076,al,0.3150923076923076,0.26,achieved ,0.3326,0.7058823529411765,aki ,0.1132823529411765,0.2203389830508474, achieved,0.3722610169491526,0.2115384615384615, achieved,0.3810615384615384
The approach described in [1774] leverages satellite data to enhance agricultural decision-making. Cross-validation techniques were applied to enhance the reliability of the predictive models.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1354,24,0,0,0.2222222222222222,] ,0.0868222222222222,0.9714285714285714,.,0.8360285714285715,0.1428571428571428,[,0.0074571428571428,0.1388888888888889,[,0.0034888888888889,0.1428571428571428, [,0.0074571428571428,0.15625, [,0.02085
"This kind of corpus has served as an extremely valuable resource for computational linguistics applications such as machine translation and question answering (Lee et al. , 1997; Choi, 2001), and has also proved useful in theoretical linguistics research (Marcus et al. , 1993).",1,1,0,2,2,2,2,2,2,1,1,1,1,1,1,0,0.5674,43,0,1,0.1851851851851851,valuable ,0.3822148148148149,0.0303030303030303,of ,0.5370969696969697,0.7090909090909091,proved ,0.1416909090909091,0.7222222222222222,proved ,0.1548222222222222,0.1538461538461538, valuable,0.4135538461538461,0.1694915254237288, valuable,0.3979084745762712
"4.2 Approximated BLEU We used the BLEU score (Papineni et al. , 2002) as the loss function computed by: BLEU(E; E) = exp    1N Nsummationdisplay n=1 log pn(E, E)   BP(E, E) (7) where pn() is the n-gram precision of hypothesized translations E ={et}Tt=1 given reference translations E ={et}Tt=1 and BP()1 is a brevity penalty.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1411,54,0,1,0.9917355371900828,.,0.8506355371900828,0.664179104477612,precision ,0.523079104477612,0.018348623853211,.,0.1227513761467889,0.2148760330578512,2002,0.0737760330578512,0.131578947368421, (,0.0095210526315789,0.5181818181818182, E,0.3770818181818182
"Norton Antivirus reported this as a malicious App, and recommended I uninstall. After paying for the pro version I felt it was very lacking. No portrait mode on tablet, no day mode on phone, no way to adjust the length of a meeting beyond that of the default meeting settings.",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,50,3,1,0.7213114754098361,no ,1.721311475409836,0.4833333333333333,. ,1.4833333333333334,0.3968253968253968,I ,1.3968253968253967,0.180327868852459,malicious ,1.180327868852459,0.2758620689655172,.,1.2758620689655171,0.2068965517241379, and,1.206896551724138
"Zhang et al. (2023) wrote a review article entitled “Artificial Intelligence for Science in Quantum, Atomic, and Continuous Systems”, co-authored by several institutions, which details the application of Artificial Intelligence in scientific fields at different scales, from subatomic to macroscopic, highlighting key challenges and cutting-edge disciplines.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,46,0,1,0.0422535211267605,et ,0.0422535211267605,0.0,Zhang ,0.0,0.0454545454545454,al,0.0454545454545454,0.4929577464788732,authored ,0.4929577464788732,0.0579710144927536,.,0.0579710144927536,0.109375,202,0.109375
"(cont) a bastardized version of French? It`s fun, believe me!",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,0,1,0.5263157894736842,? ,1.526315789473684,0.5909090909090909,? ,1.5909090909090908,0.5714285714285714,? ,1.5714285714285714,0.4736842105263157,French,1.4736842105263157,0.1666666666666666,),1.1666666666666667,0.0625,(cont,1.0625
"3 Monolingual comparable corpus: Similar to the methods in (Shinyama et al., 2002; Barzilay and Lee, 2003), we construct a corpus of comparable documents from a large corpus D of news articles.",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3046,32,0,1,0.0851063829787234,ual ,0.2194936170212765,0.0,3 ,0.3046,0.8478260869565217,large ,0.5432260869565217,0.425531914893617,2002,0.120931914893617,0.2452830188679245, (,0.0593169811320754,0.02,3,0.2845999999999999
In this app it is very hard to use,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,0,1,0.1,In ,1.1,0.2222222222222222,app ,1.2222222222222223,0.3,app ,1.3,0.3,app ,1.3,0.1111111111111111,In,1.1111111111111112,0.3333333333333333, app,1.3333333333333333
"The surface heuristic can define consistency according to any word alignment; but most often, the alignment is provided by GIZA++ (Och and Ney, 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8553,24,0,1,0.1428571428571428,can ,0.7124428571428572,0.918918918918919,", ",0.063618918918919,0.9714285714285714,.,0.1161285714285714,0.9428571428571428,2003,0.0875571428571428,0.5, is,0.3552999999999999,0.8285714285714286, and,0.0267285714285713
pattern evaluation is a core concept in knowledge discovery.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,0,1,0.2727272727272727,is ,1.2727272727272727,0.7272727272727273,knowledge ,1.7272727272727273,0.2727272727272727,is ,1.2727272727272727,0.9090909090909092,.,1.9090909090909087,0.9, discovery,1.9,0.1,pattern,1.1
Our findings demonstrate that DyAVSA can bring about significant benefits for continuous post-deployment AV safety assessment.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,16,0,1,0.5,benefits ,1.5,0.28,can ,1.28,0.9545454545454546,.,1.9545454545454544,0.5,benefits ,1.5,0.0476190476190476,Our,1.0476190476190477,0.1428571428571428, demonstrate,1.1428571428571428
is getting baptized tomorrow and is a college graduate. Busy weekend!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,11,0,1,0.9333333333333332,!,1.933333333333333,0.8333333333333334,y ,1.8333333333333333,0.9444444444444444,!,1.9444444444444444,0.1333333333333333,getting ,1.1333333333333333,0.6428571428571429, graduate,1.6428571428571428,1.0,!,2.0
The conclusions drawn in [246] are well-supported by extensive empirical data.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3205,11,0,1,0.4117647058823529,] ,0.0912647058823529,0.0588235294117647,conclusions ,0.2616764705882353,0.2941176470588235,[,0.0263823529411764,0.2941176470588235,[,0.0263823529411764,0.2777777777777778, [,0.0427222222222222,0.0666666666666666,The,0.2538333333333333
"SLA technology [29] uses ultraviolet laser beams as the light source and scans the area to be cured layer by layer according to the slice data of the 3D model. After each layer of printing is completed, the construction platform moves vertically up or down to a certain height along the light incident direction until the printing of the entire 3D model is completed.",1,0,1,1,2,2,2,1,1,1,0,0,0,1,1,1,0.0409,64,0,1,0.0821917808219178,] ,0.0412917808219178,0.0909090909090909,ultraviolet ,0.0500090909090909,0.0416666666666666,[,0.0007666666666666,0.0684931506849315,29,0.0275931506849315,0.0533333333333333, [,0.0124333333333333,0.0666666666666666,29,0.0257666666666666
Oh that can`t be nice,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,5,0,1,0.375,can,1.375,0.5714285714285714,t ,1.5714285714285714,0.375,can,1.375,0.875,nice,1.875,0.5714285714285714,`,1.5714285714285714,0.1666666666666666,Oh,1.1666666666666667
Waiting for the Denver game to come on.. but i dont think their gonna win it Lakers suck lol :p.... Come on Denver!!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,23,1,1,0.9655172413793104,!!,1.9655172413793105,0.7428571428571429,lol ,1.7428571428571429,0.025,Waiting ,1.025,0.3448275862068966,.. ,1.3448275862068966,0.1481481481481481, Denver,1.148148148148148,0.037037037037037,Waiting,1.037037037037037
"57 Given a pair of English sentences to be compared (a system translation against a reference translation), we perform tokenization2, lemmatization using WordNet3, and part-of-speech (POS) tagging with the MXPOST tagger (Ratnaparkhi, 1996).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9132,33,0,1,0.85,(,0.0632,0.1617647058823529,c,0.7514352941176471,0.9830508474576272,.,0.0698508474576271,0.9666666666666668,1996,0.0534666666666666,0.9365079365079364,1,0.0233079365079365,0.9833333333333332,6,0.0701333333333332
but I don`t want to hurt you,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,7,0,1,0.1,but ,1.1,0.5555555555555556,want ,1.5555555555555556,0.9090909090909092,you,1.9090909090909087,0.6,want ,1.6,0.7777777777777778, to,1.7777777777777777,0.125,but,1.125
"4.1 Model 1 Score We used IBM Model 1 (Brown et al. , 1993) as one of the feature functions.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4194,20,0,1,0.037037037037037,4,0.382362962962963,0.9666666666666668,.,0.5472666666666667,0.1111111111111111,1 ,0.3082888888888889,0.7777777777777778,one ,0.3583777777777778,0.46875,Brown,0.04935,0.0666666666666666,.,0.3527333333333333
The analysis in [35] contains errors that undermine the credibility of the results.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1928,13,0,0,0.7058823529411765,credibility ,0.5130823529411765,0.4375,errors ,0.2447,0.4444444444444444,errors ,0.2516444444444444,0.3529411764705882,] ,0.1601411764705882,0.2352941176470588, [,0.0424941176470588,0.25, [,0.0572
"The intuition is that the produced clusters will be less sense-conflating than those produced by other graph-based approaches, since collocations provide strong and consistent clues to the senses of a target word (Yarowsky, 1995).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9224,34,0,1,0.9791666666666666,).,0.0567666666666666,0.0188679245283018,intuition ,0.903532075471698,0.6122448979591837,strong ,0.3101551020408163,0.9583333333333334,1995,0.0359333333333333,0.5769230769230769, strong,0.3454769230769231,0.5833333333333334, strong,0.3390666666666666
"According to [4660], the proposed methodology fails to demonstrate significant improvements over existing techniques. The authors fail to provide sufficient evidence supporting their claims.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0684,24,2,0,0.3333333333333333,fails ,0.2649333333333333,0.7241379310344828,to ,0.6557379310344827,0.0967741935483871,[,0.028374193548387,0.1,[,0.0316,0.3870967741935484, fails,0.3186967741935483,0.3448275862068966, fails,0.2764275862068965
Bugger. forgot I still have washing in my machine,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,0,1,0.25,. ,1.25,0.5454545454545454,have ,1.5454545454545454,0.0769230769230769,Bug,1.0769230769230769,0.8333333333333334,my ,1.8333333333333333,0.1818181818181818,ger,1.181818181818182,0.2727272727272727,.,1.2727272727272727
An interesting observation is that there are different theoretical perspectives. This approach opens new possibilities.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,15,0,1,0.1666666666666666,observation ,1.1666666666666663,0.5882352941176471,. ,1.5882352941176472,0.6111111111111112,. ,1.6111111111111112,0.8333333333333334,new ,1.8333333333333333,0.7647058823529411, approach,1.7647058823529411,1.0,.,2.0
hmmm i neeeddd foooddd nd is looking forward 2 playing with the puppy 2 day nd seeing lewishhh,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,18,0,1,0.9310344827586208,ish,1.9310344827586208,0.972972972972973,hhh,1.972972972972973,0.8518518518518519,seeing ,1.851851851851852,0.4482758620689655,looking ,1.4482758620689655,0.7777777777777778,2,1.7777777777777777,0.7037037037037037, puppy,1.7037037037037035
Practical implementations reveal that protocols define the rules of communication between devices.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,12,0,1,0.9333333333333332,.,1.933333333333333,0.0,Practical ,1.0,0.9285714285714286,.,1.9285714285714288,0.2,implementations ,1.2,0.2142857142857142, implementations,1.2142857142857142,0.0714285714285714,Pr,1.0714285714285714
"Correspondences between MALTUS and other tagsets (Klein and Soria, 1998) were also provided (Popescu-Belis, 2003).",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4153,15,0,1,0.9705882352941176,).,0.5552882352941176,0.5789473684210527,", ",0.1636473684210526,0.935483870967742,),0.5201838709677419,0.6764705882352942,provided ,0.2611705882352941,0.0263157894736842,Correspond,0.3889842105263158,0.5405405405405406,199,0.1252405405405405
It is widely recognized that device management handles hardware interactions.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,0,1,0.0833333333333333,It ,1.0833333333333333,0.9090909090909092,.,1.9090909090909087,0.5,device ,1.5,0.6666666666666666,handles ,1.6666666666666663,0.5454545454545454, device,1.5454545454545454,0.9090909090909092, interactions,1.9090909090909087
Goodnite sexy twiggas,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,3,0,1,0.5,sexy ,1.5,0.0,Good,1.0,0.625,tw,1.625,0.5,sexy ,1.5,0.6666666666666666, tw,1.6666666666666663,0.5, sexy,1.5
"In [339], the authors propose a novel feature extraction method that improves interpretability. Further studies are required to address the identified shortcomings. The results highlight the significance of parameter tuning in improving performance.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.012,33,0,0,0.05,[,0.038,0.9761904761904762,.,0.9641904761904762,0.0975609756097561,],0.0855609756097561,0.05,[,0.038,0.048780487804878, [,0.036780487804878,0.1025641025641025,"],",0.0905641025641025
Researchers have shown that machine learning models achieve state-of-the-art performance.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,0,1,0.0555555555555555,Researchers ,1.0555555555555556,0.4705882352941176,state,1.4705882352941178,0.3333333333333333,learning ,1.3333333333333333,0.0555555555555555,Researchers ,1.0555555555555556,0.3529411764705882, learning,1.3529411764705883,0.3571428571428571, machine,1.3571428571428572
"they really do need to mind their own business, eating disorders are NOT the only reason people have to vomit, assholes",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,21,1,1,0.04,they ,1.04,0.0,they ,1.0,0.074074074074074,really ,1.074074074074074,0.16,need ,1.16,0.48, disorders,1.48,0.04,they,1.04
"In their analysis of urban poverty, (Cheng et al. 2022) rely heavily on secondary data sources that have not been adequately cross-verified, which introduces a high risk of bias into the study's findings.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1765,33,1,0,0.3181818181818182,2022,0.1416818181818182,0.8431372549019608,bias ,0.6666372549019608,0.2888888888888888,202,0.1123888888888888,0.3181818181818182,2022,0.1416818181818182,0.0625, analysis,0.1139999999999999,0.0666666666666666, analysis,0.1098333333333333
"We also tried averaging BLEU over bootstrapped samples of the development corpora, but this was also not convincingly correlated with testset BLEU.",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,22,1,1,0.088235294117647,tried ,1.088235294117647,0.5405405405405406,", ",1.5405405405405406,0.7,convincing,1.7,0.6764705882352942,not ,1.6764705882352942,0.53125,",",1.53125,0.8064516129032258, correlated,1.806451612903225
http://twitpic.com/4jaw9 it`s the frog who`s been attacking Chelsey..LOL! Funny,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,0,1,0.0333333333333333,http,1.0333333333333332,0.1470588235294117,.,1.1470588235294117,0.9142857142857144,! ,1.914285714285714,0.9666666666666668,Funny,1.9666666666666668,0.2222222222222222,.,1.2222222222222223,1.0, Funny,2.0
"For example, Fang et al. [42] presented a novel strategy for constructing continuous, self-standing COF membranes (2D N-COF and 3D COF-300) for H2/CO2 separation (Fig. 6a–c).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1437,26,0,0,0.2363636363636363,novel ,0.0926636363636363,0.8620689655172413,(,0.7183689655172414,0.1964285714285714,presented ,0.0527285714285714,0.2,presented ,0.0563,0.423728813559322, membranes,0.280028813559322,0.2037037037037037, presented,0.0600037037037037
relevance feedback helps reduce storage requirements.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,6,0,1,0.3,ance ,1.3,0.7142857142857143,requirements,1.7142857142857144,0.375,helps ,1.375,0.5,helps ,1.5,0.875, requirements,1.875,1.0,.,2.0
"Fox (2002), Galley et al (2004) and Wellington et al.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0179,10,0,1,0.9411764705882352,.,0.9232764705882353,0.1111111111111111,(2002),0.0932111111111111,0.4210526315789473,et ,0.4031526315789473,0.1764705882352941,2002,0.1585705882352941,0.4545454545454545, et,0.4366454545454545,0.7777777777777778, and,0.7598777777777778
"Distortion models were first proposed by (Brown et al. , 1993) in the so-called IBM Models.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4565,16,0,1,0.75,so,0.2935,0.8333333333333334,called ,0.3768333333333333,0.6086956521739131,) ,0.152195652173913,0.5833333333333334,1993,0.1268333333333333,0.2962962962962963, (,0.1602037037037037,0.3333333333333333, (,0.1231666666666667
"This paper deals with the Bayesian safety assessment of autonomous vehicles (AV) using as a key safety measure the probability of catastrophic failure per mile of driving (pfm), assumed a random variable.",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,32,1,1,0.65,failure ,1.65,0.9534883720930232,variable,1.9534883720930232,0.975609756097561,.,1.975609756097561,0.025,This ,1.025,0.1842105263157894, safety,1.1842105263157894,0.7894736842105263, (,1.7894736842105263
The widget is not updating automatically,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,6,1,1,0.8571428571428571,automatically,1.8571428571428568,0.0,The ,1.0,0.375,get ,1.375,0.7142857142857143,updating ,1.7142857142857144,0.5, is,1.5,0.5, is,1.5
"We performed a comparison between the existing CFG filtering techniques for LTAG (Poller and Becker, 1998) and HPSG (Torisawa et al. , 2000), using strongly equivalent grammars obtained by converting LTAGs extracted from the Penn Treebank (Marcus et al. , 1993) into HPSG-style.",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2872,43,0,1,0.2142857142857142,(,0.0729142857142858,0.1604938271604938,for ,0.1267061728395062,0.4626865671641791,al,0.1754865671641791,0.3,1998,0.0127999999999999,0.419753086419753,awa,0.132553086419753,0.3888888888888889, (,0.1016888888888888
"This can be done in a supervised (Yarowsky, 1994), a semi-supervised (Yarowsky, 1995) or a fully unsupervised way (Pantel & Lin, 2002).",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2411,22,0,1,0.0232558139534883,This ,0.2178441860465117,0.0851063829787234,in ,0.1559936170212766,0.7073170731707317,fully ,0.4662170731707317,0.3255813953488372,"), ",0.0844813953488372,0.2884615384615384,1,0.0473615384615384,1.0,).,0.7589
"The methodology in [4907] lacks robustness, making it unsuitable for large-scale deployment. The research presents incremental improvements rather than groundbreaking advancements. Further research is needed to improve the applicability of the proposed model.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0734,33,1,0,0.1739130434782608,lacks ,0.1005130434782608,0.5306122448979592,incremental ,0.4572122448979592,0.1739130434782608,lacks ,0.1005130434782608,0.0869565217391304,[,0.0135565217391304,0.2272727272727272, lacks,0.1538727272727272,0.1818181818181818, lacks,0.1084181818181818
