sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
"l(x;y) = log (P(x,y) / e(x)e(y) ) MI has been used to identify a variety of interesting linguistic phenomena, ranging from semantic relations of the doctor/nurse type to lexico-syntactic co-occurrence preferences of the save/from type (Church and Hanks, 1990).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8969,39,0,1,0.986842105263158,).,0.0899421052631579,0.3146067415730337,) ,0.5822932584269663,0.3835616438356164,been ,0.5133383561643836,0.9736842105263158,1990,0.0767842105263157,0.2051282051282051, /,0.691771794871795,0.0147058823529411,l,0.8821941176470589,0,0,0,0,0,0,0.0,2.7359418432876903,-0.3047934082254242,2.045623514061077,2.661397233578401,2.2905200339167244,1.4865894384764184,0.5478158072956749,2.665680374550253
"The meticulous evaluation by (Carvalho et al., 2018) reports advances that we expect to complement our method.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2679,17,0,1,0.0833333333333333,meticulous ,0.1845666666666667,0.9629629629629628,.,0.6950629629629629,0.5925925925925926,) ,0.3246925925925925,0.5,2018,0.2320999999999999,0.074074074074074, meticulous,0.1938259259259259,0.08, meticulous,0.1879,0,0,0,0,0,0,0.0,2.8892374163869614,-0.5608311320128991,1.8683865442245595,3.326533803722018,1.8110670797747368,0.8163329948510902,0.2129629629629629,1.9990387673449543
"The successful integration of physics-informed constraints by (Adams & Brown, 2025) improved the fidelity of simulation models.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4806,17,0,0,0.625,2025,0.1443999999999999,0.3,constraints ,0.1806,0.6,202,0.1193999999999999,0.625,2025,0.1443999999999999,0.7777777777777778, improved,0.2971777777777777,0.6538461538461539,202,0.1732461538461538,0,0,0,0,0,0,0.0,0.2339337739293751,-0.4100428666216628,0.1121790057608515,0.6183899335296597,0.2861410694349903,0.1672480696541321,0.1588230769230768,0.3161928382967224
"The outlier detection method used by (Patel & Wu, 2023) was too aggressive, erroneously classifying genuine, rare user interests as noise.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2643,21,0,1,0.8181818181818182,rare ,0.5538818181818183,0.0,The ,0.2643,0.5333333333333333,too ,0.2690333333333333,0.4545454545454545,23,0.1902454545454545,0.2121212121212121, (,0.0521787878787878,0.65625, errone,0.39195,0,0,0,0,0,0,0.0,3.4875427291517704,0.4171936751176349,1.816093408838553,3.147292601633718,1.6746804903524222,1.0133184277469405,0.2666666666666666,2.105954757326338
"(Taylor & Young, 2025)'s data-driven plan selection was highly susceptible to overfitting to the training query workload, failing on new queries.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,21,0,0,0.2258064516129032,)',0.2258064516129032,0.972972972972973,.,0.972972972972973,0.1818181818181818,202,0.1818181818181818,0.2258064516129032,)',0.2258064516129032,0.3235294117647059,)',0.3235294117647059,0.28125,)',0.28125,0,0,0,0,0,0,0.0,0.3658154806330147,-2.209084313306974,0.1708223020570299,0.9670113338190556,0.3115140457953476,0.2715126341678895,0.2535282258064516,0.5047365336266606
"The convincing demonstration by (Peterson and Brown, 2008) demonstrates best-in-class performance inspiring our work.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2689,14,0,0,0.0833333333333333,convincing ,0.1855666666666666,0.0384615384615384,convincing ,0.2304384615384615,0.2083333333333333,(,0.0605666666666666,0.0416666666666666,The ,0.2272333333333333,0.074074074074074, convincing,0.1948259259259259,0.0869565217391304, convincing,0.1819434782608695,0,0,0,0,0,0,0.0,0.3006254200057322,-0.5231984903051857,0.0569037558535642,0.9731219244856169,0.1875904019976668,0.1756442775192065,0.1901962962962962,0.3786521954147597
"2 The Tagger We used Ratnaparkhi's maximum entropybased POS tagger (Ratnaparkhi, 1996).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.764,12,0,1,0.9642857142857144,).,0.2002857142857144,0.3939393939393939,maximum ,0.3700606060606061,0.9642857142857144,.,0.2002857142857143,0.6071428571428571,tag,0.1568571428571429,0.4,s,0.364,0.5714285714285714, tag,0.1925714285714286,0,0,0,0,0,0,0.0,2.91470290206632,0.1770697433084692,1.751503462831956,3.004307865860847,1.97492116035164,0.8208426904128883,0.2002857142857143,1.9738002735523048
"(Hayes et al., 2025)'s synthetic workload generator failed to accurately capture the temporal locality of real-world database access patterns.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0069,19,1,0,0.4642857142857143,failed ,0.4573857142857143,0.2571428571428571,", ",0.2502428571428571,0.5161290322580645,failed ,0.5092290322580645,0.4642857142857143,failed ,0.4573857142857143,0.5483870967741935, failed,0.5414870967741935,0.5357142857142857, failed,0.5288142857142857,0,0,0,0,0,0,0.5,1.2898873602392118,-0.0978143878380927,0.5336292035363138,2.435662268836374,0.8071662055322228,0.4183117230833222,0.4833073732718894,1.3064829732120546
"Despite the innovative aspects of (Liang and Xu, 2022) produces unstable outputs under small perturbations, questioning its consistency. Therefore, our approach aims to overcome these deficiencies by adopting a more flexible representation scheme.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1365,33,0,1,0.2727272727272727,2022,0.1362272727272727,0.0769230769230769,aspects ,0.059576923076923,0.2558139534883721,202,0.1193139534883721,0.1363636363636363,(,0.0001363636363636,0.0222222222222222,Despite,0.1142777777777777,0.2888888888888888,202,0.1523888888888888,0,0,0,0,0,0,0.0,2.8109256653225483,0.8820067278593052,1.6754286586363836,2.33315445696158,1.7344732228824329,0.7820513403799563,0.1167958656330749,1.807584552727127
"The dynamic batching strategy in (Dubois & Khan, 2024) optimized GPU utilization, leading to a 30% throughput increase.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2727,18,0,1,0.4814814814814814,2024,0.2087814814814814,0.967741935483871,.,0.695041935483871,0.4642857142857143,202,0.1915857142857143,0.4814814814814814,2024,0.2087814814814814,0.21875, (,0.05395,0.4642857142857143,202,0.1915857142857143,0,0,0,0,0,0,0.0,2.9284663846323253,-0.560783390219961,1.743329615678527,3.22667274335722,1.6763859224824749,0.8198911032759951,0.2001835978835978,1.9735969751674136
The input is POS-tagged using the tagger of Ratnaparkhi (1996).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6818,10,0,1,0.9047619047619048,1996,0.2229619047619048,0.95,.,0.2682,0.35,using ,0.3318,0.9047619047619048,1996,0.2229619047619048,0.3333333333333333, using,0.3484666666666666,0.8421052631578947, (,0.1603052631578947,0,0,0,0,0,0,0.0,2.951439237360202,0.4083389288284628,1.8750641145470075,3.287400104920956,1.9599647102256352,0.7896936359562645,0.2455809523809524,2.063976274245175
"In the field of parsing, McDonald and Nivre (2007) compared parsing errors between graphbased and transition-based parsers.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3095,17,0,1,0.0357142857142857,In ,0.2737857142857143,0.2580645161290322,McDonald ,0.0514354838709677,0.4444444444444444,2007,0.1349444444444444,0.4642857142857143,2007,0.1547857142857143,0.2333333333333333, McDonald,0.0761666666666666,0.28, McDonald,0.0294999999999999,0,0,0,0,0,0,0.0,3.033775841012366,0.9004914403201907,1.6901138590970717,2.9954370169924456,1.6977774976090456,0.6634170792877347,0.1055555555555555,1.7852067873821862
"Although the results from (Kowalski and Nowak, 2013) fails to replicate earlier benchmarks, raising doubts about its reproducibility. This limitation highlights the need for more comprehensive validation techniques in future studies.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1106,31,2,0,0.3181818181818182,2013,0.2075818181818181,0.7727272727272727,need ,0.6621272727272727,0.3095238095238095,2013,0.1989238095238095,0.3181818181818182,2013,0.2075818181818181,0.0217391304347826,Although,0.0888608695652174,0.4, fails,0.2894,0,0,0,0,0,0,1.0,1.434099274203589,-0.5626274910060288,0.2972874027845318,1.8428000490183327,0.6571388692349929,0.0949922885787115,0.2075818181818181,1.1018456443304705
"Our baseline is the phrase-based MT system of (Koehn et al. , 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6812,13,0,1,0.9523809523809524,).,0.2711809523809524,0.1538461538461538,phrase,0.5273538461538462,0.8636363636363636,2003,0.1824363636363636,0.5238095238095238,(,0.1573904761904762,0.0416666666666666,Our,0.6395333333333334,0.1363636363636363, is,0.5448363636363637,0,0,0,0,0,0,0.0,3.0295560225735265,-0.1800563423396017,1.734733593407157,3.00659185453501,2.240221625462269,1.160911598659861,0.3992673992673993,2.369942855362981
glish nouns first appeared in Hindle (1990).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6596,7,0,1,0.8461538461538461,1990,0.1865538461538461,0.375,s ,0.2845999999999999,0.2307692307692307,nouns ,0.4288307692307692,0.8461538461538461,1990,0.1865538461538461,0.4285714285714285, in,0.2310285714285714,0.1666666666666666,lish,0.4929333333333333,0,0,0,0,0,0,0.0,2.892456726614876,0.371103585458611,1.966226721084012,3.131483367091445,1.84688807840236,1.1108055418460954,0.2578142857142856,2.088330999411279
"(Miller & White, 2025) provided a comprehensive framework for model debugging using causal intervention techniques.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,0,0.3,2025,0.3,0.4,provided ,0.4,0.2857142857142857,202,0.2857142857142857,0.4,provided ,0.4,0.5217391304347826, provided,0.5217391304347826,0.3333333333333333,202,0.3333333333333333,0,0,0,0,0,0,0.0,0.4860119956981481,-0.908179106581756,0.2684350460896185,1.7129915056223273,0.5023625718755012,0.3217927516063876,0.3666666666666667,0.729978138493588
"To achieve step (1), we first apply a set of headfinding rules which are similar to those described in (Collins, 1997).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8595,21,0,1,0.8571428571428571,Collins,0.0023571428571429,0.3225806451612903,set ,0.5369193548387097,0.9,1997,0.0404999999999999,0.9285714285714286,1997,0.0690714285714285,0.064516129032258, achieve,0.7949838709677419,0.0333333333333333,To,0.8261666666666667,0,0,0,0,0,0,0.0,2.594050702047375,-0.2017743301681502,1.6013811633063366,2.628367408644804,2.3898989782427167,1.4325017556270012,0.302995391705069,2.178279780264643
"F 1 =2precisionrecall/(precision + recall) the figure, we find that F 1 score decreases when dependency length increases as (McDonald and Nivre, 2007) found.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7799,24,0,1,0.0714285714285714,=,0.7084714285714286,0.3777777777777777,", ",0.4021222222222222,0.9736842105263158,.,0.1937842105263157,0.6666666666666666,increases ,0.1132333333333334,0.3181818181818182, figure,0.4617181818181818,0.024390243902439,F,0.755509756097561,0,0,0,0,0,0,0.0,3.737984079350616,0.1042755185054099,1.745395152717385,2.817489827967917,2.069010244864568,1.3642911106108842,0.431920202020202,2.434949670372315
4.4 Experiment 2: Yarowskys Words We also conducted translation on seven of the twelve English words studied in Yarowsky (1995).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8626,20,0,1,0.0333333333333333,4,0.8292666666666667,0.90625,(19,0.0436499999999999,0.96875,.,0.1061499999999999,0.4666666666666667,conducted ,0.3959333333333333,0.5555555555555556, of,0.3070444444444444,0.90625, (,0.0436499999999999,0,0,0,0,0,0,0.0,3.9336771951422818,0.918167974785796,1.663060826021579,4.028146574566496,1.9200808432229568,0.6770771815934259,0.2065972222222221,1.986365535773885
"Their comprehensive literature survey (Evans & Morris, 2019) is unfortunately biased towards confirming prior beliefs, failing to give due weight to contradictory evidence.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2184,23,0,0,0.3666666666666666,2019,0.1482666666666665,0.9411764705882352,evidence,0.7227764705882352,0.4,) ,0.1816,0.3666666666666666,2019,0.1482666666666666,0.5757575757575758, biased,0.3573575757575757,0.064516129032258, comprehensive,0.1538838709677419,0,0,0,0,0,0,0.0,0.2401979285405956,-1.6410262232928456,0.1706173152945616,0.6349488514173424,0.3440858857704758,0.1485561427996559,0.1677419354838709,0.3339489431231662
"(Foster & Adams, 2024)'s method for edge data serialization significantly reduced disk I/O time for persistent sensor data storage.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,19,0,0,0.2413793103448276,2024,0.2413793103448276,0.4375,for ,0.4375,0.2,202,0.2,0.9655172413793104,.,0.9655172413793104,0.6129032258064516, significantly,0.6129032258064516,0.2592592592592592,202,0.2592592592592592,0,0,0,0,0,0,0.0,0.3910441344697744,-0.9933208978237956,0.187904532262733,4.134807082536652,0.5901409782515968,0.2502832512494125,0.3483796296296296,0.6935714005257889
"In this paper, sentence pairs are extracted by a simple model that is based on the so-called IBM Model1 (Brown et al., 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8268,23,0,1,0.967741935483871,).,0.140941935483871,0.918918918918919,", ",0.0921189189189189,0.7272727272727273,(,0.0995272727272726,0.3225806451612903,a ,0.5042193548387097,0.1176470588235294,",",0.7091529411764705,0.3548387096774194, simple,0.4719612903225806,0,0,0,0,0,0,0.0,2.818563607507142,0.8081218260838776,1.6568386236691517,4.491879162107363,2.3072556721896,1.0905595875643823,0.3064516129032258,2.185160596400423
The formally syntax-based model for SMT was first advocated by Wu (1997).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8421,12,0,1,0.9444444444444444,).,0.1023444444444444,0.631578947368421,advocate,0.2105210526315789,0.8421052631578947,1997,5.263157894730419e-06,0.8888888888888888,1997,0.0467888888888888,0.4210526315789473, SMT,0.4210473684210526,0.0588235294117647,The,0.7832764705882352,0,0,0,0,0,0,0.0,2.7560341286770984,0.5392959660525347,1.5633354403792454,2.5329429056450965,2.0298498805625376,1.3910964929879532,0.1564327485380116,1.8864956199961287
"Adam et al. (2019) do not consider the scalability of their method, which results in long processing times and inefficiencies when applied to large-scale problems.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,25,1,1,0.1666666666666666,2019,0.1666666666666666,0.7631578947368421,efficiencies ,0.7631578947368421,0.1714285714285714,201,0.1714285714285714,0.1666666666666666,2019,0.1666666666666666,0.3333333333333333, not,0.3333333333333333,0.303030303030303, not,0.303030303030303,0,0,0,0,0,0,0.5,3.4091429148701065,-0.2450881695326954,1.7795885111079393,3.5232346036859328,2.2311824800056006,0.8352831966843084,0.2372294372294371,2.391640410697748
"4.2 A ROUGE Based Approach ROUGE (Lin, 2004) is the standard automatic evaluation metric in the Summarization community.",1,0,0,1,1,1,1,1,2,2,1,1,1,1,0,0,0.2787,18,0,1,0.4193548387096774,(,0.1406548387096773,0.3225806451612903,E ,0.0438806451612903,0.0357142857142857,4,0.2429857142857143,0.6129032258064516,the ,0.3342032258064516,0.4117647058823529,Lin,0.1330647058823529,0.5666666666666667,),0.2879666666666666,0,0,0,0,1,1,0.0,2.818098499253194,0.9176443069945008,1.7916210804700494,3.763788699979744,1.7525624344629207,0.9129351788833278,0.1918202764976957,1.9569468612304015
"Success is indicated by the proportion of the original sentence regenerated, as measured by any string comparison method: in our case, using the BLEU metric (Papineni et al., 2002).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8634,29,0,1,0.7619047619047619,(,0.101495238095238,0.0,Success ,0.8634,0.024390243902439,Success ,0.8390097560975609,0.9523809523809524,2002,0.0889809523809523,0.6976744186046512, metric,0.1657255813953487,0.7317073170731707, (,0.1316926829268292,0,0,0,0,0,0,0.0,2.754658380435308,-0.9430315817651898,2.351599174440042,2.713629521561553,1.7840103371892146,0.7620716731869253,0.1487091321610889,1.8711190624363163
"Constraining learning by using document boundaries has been used quite effectively in unsupervised word sense disambiguation (Yarowsky, 1995).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.875,18,0,0,0.4193548387096774,effectively ,0.4556451612903226,0.0357142857142857,training ,0.8392857142857143,0.4444444444444444,effectively ,0.4305555555555556,0.4193548387096774,effectively ,0.4556451612903225,0.3870967741935484, effectively,0.4879032258064516,0.3939393939393939, effectively,0.4810606060606061,0,0,0,0,0,0,0.0,0.7381633805630476,-1.905554375417077,0.4045167013989391,1.9512907271705944,0.469783278739758,0.4644054483410367,0.4683528836754643,0.9324200895914164
"information about the previous state (Finkel et al. , 2005).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.623,10,0,1,0.8666666666666667,2005,0.2436666666666667,0.1111111111111111,the ,0.5118888888888888,0.125,about ,0.498,0.4,(,0.2229999999999999,0.4444444444444444,inkel,0.1785555555555555,0.125, about,0.498,0,0,0,0,0,0,0.0,2.9849817795394964,-0.1449439646590669,2.0312127808573384,3.2875632469691096,1.7963638265869653,1.1156967916705125,0.3708333333333333,2.3133349103074714
"Translation quality is automatically evaluated by the IBM-BLEU metric (Papineni et al., 2002) (case-sensitive, using length of the closest reference translation) on the following publicly 1148 Ch.-En.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3515,27,0,1,0.8478260869565217,publicly ,0.4963260869565217,0.96,En,0.6085,0.9574468085106383,En,0.6059468085106383,0.4565217391304347,2002,0.1050217391304347,0.1372549019607843, the,0.2142450980392156,0.7872340425531915, on,0.4357340425531915,0,0,0,0,0,0,0.0,3.394300143162862,-0.364294446095966,2.1326312536695697,2.78232385017496,1.830727916426672,1.0555865903358683,0.4660300647548566,2.502857272472265
"(Reynolds, 2025)'s strict adherence to the PRISMA guidelines ensures the maximal reliability and verifiability of their systematic review.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0071,18,0,1,0.2,2025,0.1929,0.0,(,0.0071,0.1379310344827586,202,0.1308310344827586,0.2,2025,0.1929,0.3333333333333333,)',0.3262333333333333,0.2903225806451613,)',0.2832225806451613,0,0,0,0,0,0,0.0,2.9027377496007984,1.001152840649704,1.6862492172227943,3.1586606361710303,1.938557087405796,0.908355341399175,0.1929,1.9590964281912195
"(Jensen & Wang, 2025)'s study suffered from a critical lack of external validation, despite the massive size of their internal dataset.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,21,1,0,0.3103448275862069,s ,0.3103448275862069,0.9714285714285714,.,0.9714285714285714,0.2666666666666666,),0.2666666666666666,0.2413793103448276,2025,0.2413793103448276,0.375,)',0.375,0.4137931034482758, suffered,0.4137931034482758,0,0,0,0,0,0,0.5,1.0516752442590356,-1.7352288820369064,0.3057363642813454,1.5106194310594636,0.6468621738030484,0.3072727748801246,0.3426724137931034,1.0264999388644764
"study the shortest hyperpath problem and (Nielsen et al., 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6364,10,0,1,0.5,(,0.1363999999999999,0.3333333333333333,and ,0.3030666666666666,0.7647058823529411,", ",0.1283058823529411,0.0625,study ,0.5739,0.4, (,0.2363999999999999,0.1176470588235294, the,0.5187529411764705,0,0,0,0,0,0,0.0,2.8112054904109804,0.3291759833714198,1.6838767795735663,4.790285045276297,1.852060020689955,1.1357312298058184,0.2697333333333332,2.1120600290301037
"(Dubois & Singh, 2025) provided a rigorous theoretical analysis on the robustness of adversarial training against various attack types.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,19,0,0,0.5925925925925926,robust,0.5925925925925926,0.25,", ",0.25,0.1851851851851851,Singh,0.1851851851851851,0.3333333333333333,provided ,0.3333333333333333,0.4642857142857143, provided,0.4642857142857143,0.2857142857142857,202,0.2857142857142857,0,0,0,0,0,0,0.0,0.9600236952062186,-0.5676119416135974,0.173985678021049,1.4274929213519392,0.4470428839011157,0.2758223585197608,0.3095238095238095,0.6162153117153664
"Training on about 40,000 sentences (Collins, 1997) achieves a crossing brackets rate of 1.07, a better value than our 1.63 value for regular parsing or the 1.13 value assuming perfect segmentation/tagging, but even for similar text types, comparisons across languages are of course problematic.",1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0.1216,44,0,1,0.984375,.,0.862775,0.0285714285714285,about ,0.0930285714285714,0.1774193548387097,1997,0.0558193548387096,0.96875,problematic,0.84715,0.2763157894736842, achieves,0.1547157894736842,0.25, achieves,0.1284,1,0,0,1,1,0,0.0,3.987962034995122,0.8060565075750875,1.6157740443340096,5.960472367554549,1.77340943136685,0.75889298868935,0.1415578947368421,1.8568820252102871
"Moreover, for reasons discussed by Wu (1997), ITGs possess an interesting intrinsic combinatorial property of permitting roughly up to four arguments of any frame to be transposed freely, but not more.",1,0,1,2,1,1,1,2,1,1,0,0,0,1,0,0,0.1765,31,1,1,0.975609756097561,.,0.799109756097561,0.0476190476190476,", ",0.1288809523809523,0.1,reasons ,0.0764999999999999,0.3658536585365853,interesting ,0.1893536585365853,0.024390243902439,Moreover,0.1521097560975609,0.3902439024390244, interesting,0.2137439024390244,1,1,1,0,1,1,0.5,4.433726008402812,1.1950044975527545,1.6904009670446634,3.620391164589167,2.056689257178372,0.7490880471024152,0.1707317073170731,2.259253440437356
"The most convincing argument for this subtle effect presented in (Garcia, 2024) is strongly supported by the robust theoretical basis they established for cross-platform IoT integration.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3511,26,0,0,0.0857142857142857,convincing ,0.2653857142857143,0.6388888888888888,theoretical ,0.2877888888888888,0.4705882352941176,) ,0.1194882352941176,0.4571428571428571,2024,0.1060428571428571,0.7027027027027027, robust,0.3516027027027027,0.0857142857142857, convincing,0.2653857142857143,0,0,0,0,0,0,0.0,0.4299354687659285,-0.6534096399881681,0.1122619048192027,0.4541262837940903,0.3385447395155384,0.2561975977110798,0.2653857142857143,0.5283430082647551
"The interpolation weights a65 (Equation 2) are trained using discriminative training (Och, 2003) using ROUGEa129 as the objective function, on the development set.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5212,23,0,1,0.8780487804878049,on ,0.3568487804878049,0.6190476190476191,using ,0.097847619047619,0.9714285714285714,.,0.4502285714285714,0.5609756097560976,2003,0.0397756097560976,0.1555555555555555, (,0.3656444444444444,1.0,.,0.4788,0,0,0,0,0,0,0.0,3.1683413295913176,0.7951151116719835,1.9863304411511544,2.502908686692522,1.9765045327541064,1.0971615291779846,0.3612466124661246,2.294249192163192
"To estimate combination weights, we extend the F 1 -score maximization training algorithm for LRM described in (Jansche, 2005).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8682,19,0,1,0.7931034482758621,J,0.0750965517241378,0.935483870967742,2005,0.0672838709677419,0.8928571428571429,2005,0.0246571428571429,0.9310344827586208,2005,0.0628344827586206,0.15625,",",0.71195,0.032258064516129,To,0.835941935483871,0,0,0,0,0,0,0.0,2.7118914529452143,0.8645085052344151,1.5864964400006674,2.601657820648887,2.3099488527127945,1.441938587578142,0.0711902113459398,1.716790560123568
"The corpus used for training our models was on the order of 100,000 words, whereas that used by (Brown et al., 1992) was around 1,000 times this size.",1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.6382,28,0,1,0.1578947368421052,our ,0.4803052631578948,0.475,used ,0.1632,0.717948717948718,1992,0.0797487179487179,0.0526315789473684,corpus ,0.5855684210526315,0.4489795918367347,",",0.1892204081632653,0.1219512195121951, training,0.5162487804878049,1,0,0,0,0,0,0.0,3.368345768005865,0.6467359443061736,1.6382562232466655,4.840254810644254,1.80663260359094,1.1333137675304077,0.33476283566058,2.241523979182852
The work most similar in spirit to ours that of Turney (2002).,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7538,12,0,1,0.9375,).,0.1836999999999999,0.375,to ,0.3788,0.8235294117647058,2002,0.0697294117647058,0.25,similar ,0.5038,0.2777777777777778, in,0.4760222222222222,0.0625,The,0.6913,0,0,0,0,0,0,0.0,2.887833381732722,0.1572274058586071,1.628842858036146,4.490083283915984,2.082783056038605,1.302304408327057,0.4274111111111111,2.425972749131997
Yuan et al. (2024)'s method does not sufficiently address the impact of over-parameterization on DE performance.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,16,1,1,0.2142857142857142,(,0.2142857142857142,0.2068965517241379,. ,0.2068965517241379,0.4814814814814814,not ,0.4814814814814814,0.25,20,0.25,0.5357142857142857, not,0.5357142857142857,0.52, not,0.52,0,0,0,0,0,0,0.5,3.4862876760920347,1.0178741542754182,2.070890246308896,3.880107834023918,2.426047326834292,1.044741024093557,0.3657407407407407,2.647487071004745
2.1 The Yarowsky algorithm Yarowsky (1995) sparked considerable interest in bootstrapping with his successful method for word sense disambiguation.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1867,19,0,0,0.6875,successful ,0.5008,0.2424242424242424,row,0.0557242424242424,0.75,successful ,0.5633,0.34375,1995,0.15705,0.7837837837837838, successful,0.5970837837837838,0.7352941176470589, successful,0.5485941176470589,0,0,0,0,0,0,0.0,0.8113160248187754,-0.1265189817494841,0.5292331151179875,0.6725632898949662,0.5749090450563232,0.5296008318981762,0.5246970588235295,1.0445928607447108
"(Zimmerman & Li, 2023)'s seminal work established a robust methodology for evaluating models on factual consistency.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,0,0.64,robust ,0.64,0.967741935483871,.,0.967741935483871,0.9615384615384616,.,0.9615384615384616,0.4,)',0.4,0.6296296296296297, established,0.6296296296296297,0.5, seminal,0.5,0,0,0,0,0,0,0.0,1.0368255908227162,-2.197207515923603,0.9033871743400624,1.7129915056223273,0.6062461901337067,0.4826891274095814,0.6348148148148148,1.2638207367454644
"While this approach exploits only syntactic and lexical information, Jing and McKeown (2000) also rely on cohesion information, derived from word distribution in a text: Phrases that are linked to a local context are retained, while phrases that have no such links are dropped.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2821,44,1,1,0.3275862068965517,2000,0.0454862068965516,0.4696969696969697,", ",0.1875969696969697,0.2962962962962963,(,0.0141962962962962,0.3275862068965517,2000,0.0454862068965516,0.2758620689655172,own,0.0062379310344827,0.0178571428571428,While,0.2642428571428571,0,0,0,0,0,0,0.5,3.2128257245617973,1.0616928471825051,1.6318652255312616,3.004281858101895,1.916234878872888,0.7978386398645931,0.0454862068965516,2.0099085024782557
"We decided to use the class of maximum entropy models, which are probabilistically sound, can make use of possibly many overlapping features, and can be trained efficiently (Berger et al., 1996).",1,0,0,2,2,2,2,2,1,2,1,1,1,1,0,1,0.8832,31,0,0,0.8780487804878049,et ,0.0051512195121951,0.8125,ger ,0.0706999999999999,0.7560975609756098,efficiently ,0.1271024390243902,0.951219512195122,1996,0.0680195121951219,0.7209302325581395, efficiently,0.1622697674418605,0.3902439024390244, sound,0.4929560975609756,0,0,0,0,1,0,0.0,0.0083451815846706,-0.1605206570883251,0.1194156217716529,0.2912921165170452,0.1562433272769873,0.4758890971658795,0.098901219512195,0.1968974403116123
